frame,plan_index,point_index,stamp,x,y,yaw
map,0,0,1788744246.4124005,3.0952581642597785,1.360209749132208,0.0
map,0,1,1788744246.4124005,3.1403265243063494,1.3590973833929763,0.0
map,0,2,1788744246.4124005,3.1653204211631625,1.3585846880728365,0.0
map,0,3,1788744246.4124005,3.1903112662621176,1.357911775465153,0.0
map,0,4,1788744246.4124005,3.2152975337242857,1.357080171448855,0.0
map,0,5,1788744246.4124005,3.240276171791809,1.3560425737771435,0.0
map,0,6,1788744246.4124005,3.2637411379617767,1.3646683673627091,0.0
map,0,7,1788744246.4124005,3.2872015264949574,1.3733078938586356,0.0
map,0,8,1788744246.4124005,3.3107366830956586,1.3817383749412908,0.0
map,0,9,1788744246.4124005,3.334244373875638,1.3902482017282534,0.0
map,0,10,1788744246.4124005,3.357785633992055,1.3986618981426897,0.0
map,0,11,1788744246.4124005,3.3812826436195316,1.407197664871445,0.0
map,0,12,1788744246.4124005,3.404553823165518,1.4163331020192924,0.0
map,0,13,1788744246.4124005,3.4278127956800724,1.4254990567457195,0.0
map,0,14,1788744246.4124005,3.4511068634099935,1.4345749846153364,0.0
map,0,15,1788744246.4124005,3.474379568834909,1.4437088958842548,0.0
map,0,16,1788744246.4124005,3.497669058928043,1.4527970307853035,0.0
map,0,17,1788744246.4124005,3.5207922282179176,1.4623017306339658,0.0
map,0,18,1788744246.4124005,3.543910819871005,1.471814059877273,0.0
map,0,19,1788744246.4124005,3.5670507738290986,1.4812790868737817,0.0
map,0,20,1788744246.4124005,3.59017852075576,1.4907715796910121,0.0
map,0,21,1788744246.4124005,3.6133154229559956,1.5002396584453788,0.0
map,0,22,1788744246.4124005,3.636435540488012,1.509751987688686,0.0
map,0,23,1788744246.4124005,3.6594869934682244,1.519427585977395,0.0
map,0,24,1788744246.4124005,3.6825308170537916,1.5291214948132517,0.0
map,0,25,1788744246.4124005,3.7055868476707907,1.5387864119494576,0.0
map,0,26,1788744246.4124005,3.728630671256358,1.5484803207853144,0.0
map,0,27,1788744246.4124005,3.751680598357641,1.5581620225897392,0.0
map,0,28,1788744246.4124005,3.77466186090712,1.5680024158027788,0.0
map,0,29,1788744246.4124005,3.7976568563669595,1.5778138173161675,0.0
map,0,30,1788744246.4124005,3.820642696553225,1.5876465811345621,0.0
map,0,31,1788744246.4124005,3.843619381465917,1.5974961296211756,0.0
map,0,32,1788744246.4124005,3.8665991181364667,1.607342626349931,0.0
map,0,33,1788744246.4124005,3.889530026681289,1.6173020381194316,0.0
map,0,34,1788744246.4124005,3.912467038741827,1.6272446652207133,0.0
map,0,35,1788744246.4124005,3.935399473165578,1.6372010252323559,0.0
map,0,36,1788744246.4124005,3.9583349593471873,1.6471482299704245,0.0
map,0,37,1788744246.4124005,3.9812628161341514,1.65711527113457,0.0
map,0,38,1788744246.4124005,4.004160155342536,1.667147925092662,0.0
map,0,39,1788744246.4124005,4.027054442793062,1.6771912602032568,0.0
map,0,40,1788744246.4124005,4.049953307880376,1.6872223882824198,0.0
map,0,41,1788744246.4124005,4.072846069451973,1.6972703010298016,0.0
map,0,42,1788744246.4124005,4.0957403569025,1.7073121102614675,0.0
map,0,43,1788744246.4124005,4.118602600895517,1.7174286875606537,0.0
map,0,44,1788744246.4124005,4.141461793130677,1.727551368375556,0.0
map,0,45,1788744246.4124005,4.164322511244766,1.7376679456747421,0.0
map,0,46,1788744246.4124005,4.187178651722068,1.7477967300053603,0.0
map,0,47,1788744246.4124005,4.2100363180782985,1.7579239884570494,0.0
map,0,48,1788744246.4124005,4.2328680444927365,1.7681092303080401,0.0
map,0,49,1788744246.4124005,4.255702822665032,1.7782853168854569,0.0
map,0,50,1788744246.4124005,4.278533023200541,1.7884720846153765,0.0
map,0,51,1788744246.4124005,4.301364749614979,1.7986542747085092,0.0
map,0,52,1788744246.4124005,4.32419189839263,1.8088501977120028,0.0
map,0,53,1788744246.4124005,4.347002262502063,1.8190796900519342,0.0
map,0,54,1788744246.4124005,4.369809574853637,1.8293183376654394,0.0
map,0,55,1788744246.4124005,4.392613835447353,1.8395646146735896,0.0
map,0,56,1788744246.4124005,4.415419621919998,1.8498078399238818,0.0
map,0,57,1788744246.4124005,4.438219304876927,1.8600632722056059,0.0
map,0,58,1788744246.4124005,4.461005254923496,1.8703461703080517,0.0
map,0,59,1788744246.4124005,4.483789679091135,1.8806382236840715,0.0
map,0,60,1788744246.4124005,4.5065756291377035,1.8909256994233044,0.0
map,0,61,1788744246.4124005,4.529355475668556,1.901222330436111,0.0
map,0,62,1788744246.4124005,4.552124641046905,1.9115479531485686,0.0
map,0,63,1788744246.4124005,4.574889228788468,1.921879679376742,0.0
map,0,64,1788744246.4124005,4.597656868287888,1.9322068279681286,0.0
map,0,65,1788744246.4124005,4.620419930150522,1.94254160595416,0.0
map,0,66,1788744246.4124005,4.643179940255298,1.9528840133348364,0.0
map,0,67,1788744246.4124005,4.66592926920757,1.9632538865362346,0.0
map,0,68,1788744246.4124005,4.688675546401985,1.9736268114954907,0.0
map,0,69,1788744246.4124005,4.7114218235964,1.9839982105758178,0.0
map,0,70,1788744246.4124005,4.734166574911885,1.994375713171861,0.0
map,0,71,1788744246.4124005,4.756911326227371,2.004753215767904,0.0
map,0,72,1788744246.4124005,4.779642344632496,2.015159710063598,0.0
map,0,73,1788744246.4124005,4.80237488891655,2.0255631526014337,0.0
map,0,74,1788744246.4124005,4.8251043814427454,2.0359726986549855,0.0
map,0,75,1788744246.4124005,4.84783539984787,2.0463807188296084,0.0
map,0,76,1788744246.4124005,4.870561840616208,2.056796368398876,0.0
map,0,77,1788744246.4124005,4.893277600232043,2.0672379579099367,0.0
map,0,78,1788744246.4124005,4.915993359847878,2.0776764956631393,0.0
map,0,79,1788744246.4124005,4.938707593584784,2.088121136932058,0.0
map,0,80,1788744246.4124005,4.961420301442761,2.0985657782009763,0.0
map,0,81,1788744246.4124005,4.984131483421809,2.109016522985611,0.0
map,0,82,1788744246.4124005,5.006835036006212,2.119482526559535,0.0
map,0,83,1788744246.4124005,5.029537062711686,2.1299546336491755,0.0
map,0,84,1788744246.4124005,5.052237563538231,2.140423688980958,0.0
map,0,85,1788744246.4124005,5.074936538485847,2.150900373707385,0.0
map,0,86,1788744246.4124005,5.097629409917747,2.161393843102031,0.0
map,0,87,1788744246.4124005,5.12031770371286,2.1718903642545353,0.0
map,0,88,1788744246.4124005,5.143005997507974,2.1823899371648974,0.0
map,0,89,1788744246.4124005,5.165694291303087,2.1928910359541884,0.0
map,0,90,1788744246.4124005,5.188379533340342,2.2033967123802665,0.0
map,0,91,1788744246.4124005,5.211058671861881,2.2139176475956344,0.0
map,0,92,1788744246.4124005,5.2337347586255625,2.2244416345688602,0.0
map,0,93,1788744246.4124005,5.256412371268173,2.234965621542086,0.0
map,0,94,1788744246.4124005,5.279086932152925,2.245494186152099,0.0
map,0,95,1788744246.4124005,5.301761493037677,2.256022750762112,0.0
map,0,96,1788744246.4124005,5.324428424527785,2.2665681000403435,0.0
map,0,97,1788744246.4124005,5.347095356017892,2.277113449318575,0.0
map,0,98,1788744246.4124005,5.36976076162907,2.287663376233594,0.0
map,0,99,1788744246.4124005,5.39242464136132,2.2982163549064705,0.0
map,0,100,1788744246.4124005,5.41508699521464,2.308772385337205,0.0
map,0,101,1788744246.4124005,5.4377417196733155,2.3193421486783006,0.0
map,0,102,1788744246.4124005,5.46039797001092,2.329911912019396,0.0
map,0,103,1788744246.4124005,5.483051168590666,2.3404847271183495,0.0
map,0,104,1788744246.4124005,5.505705893049342,2.351059068096232,0.0
map,0,105,1788744246.4124005,5.528351462234443,2.3616486678634043,0.0
map,0,106,1788744246.4124005,5.550998557298474,2.3722382676305767,0.0
map,0,107,1788744246.4124005,5.573644126483575,2.382830919155607,0.0
map,0,108,1788744246.4124005,5.596288169789748,2.3934235706806373,0.0
map,0,109,1788744246.4124005,5.6189322130959205,2.4040207998424545,0.0
map,0,110,1788744246.4124005,5.641568627007448,2.4146302360357037,0.0
map,0,111,1788744246.4124005,5.664205040918976,2.425241198107882,0.0
map,0,112,1788744246.4124005,5.686839928951574,2.435853686058989,0.0
map,0,113,1788744246.4124005,5.709474816984173,2.446470751646883,0.0
map,0,114,1788744246.4124005,5.7321081791378425,2.457087817234777,0.0
map,0,115,1788744246.4124005,5.754733911896867,2.46772166749089,0.0
map,0,116,1788744246.4124005,5.777359644655892,2.478352465989145,0.0
map,0,117,1788744246.4124005,5.8000006362042065,2.4889573245456074,0.0
map,0,118,1788744246.4124005,5.822629420721089,2.4995820195281464,0.0
map,0,119,1788744246.4124005,5.845258205237972,2.5102097662685434,0.0
map,0,120,1788744246.4124005,5.9075,2.537,0.9668000000000001
map,1,0,1788744247.4399154,3.1952581657498946,1.410209749877266,0.0
map,1,1,1788744247.4399154,3.2296697873564177,1.4079834925198735,0.0
map,1,2,1788744247.4399154,3.254646899545012,1.4069291101799433,0.0
map,1,3,1788744247.4399154,3.2796087529443163,1.4055314050809908,0.0
map,1,4,1788744247.4399154,3.304549244038615,1.403808687770164,0.0
map,1,5,1788744247.4399154,3.3294561657964756,1.401654146722434,0.0
map,1,6,1788744247.4399154,3.3529379166346622,1.410232638061201,0.0
map,1,7,1788744247.4399154,3.376410512199275,1.4188370693417607,0.0
map,1,8,1788744247.4399154,3.399977712257485,1.4271790494465346,0.0
map,1,9,1788744247.4399154,3.423512868858186,1.4356080046502608,0.0
map,1,10,1788744247.4399154,3.4470968535846147,1.4439026825082362,0.0
map,1,11,1788744247.4399154,3.470635061943174,1.4523270600751754,0.0
map,1,12,1788744247.4399154,3.4938619910002195,1.4615723605059099,0.0
map,1,13,1788744247.4399154,3.517136222304064,1.4707016941380413,0.0
map,1,14,1788744247.4399154,3.5404012983343343,1.4798539159541075,0.0
map,1,15,1788744247.4399154,3.5636923143063974,1.4889374732183693,0.0
map,1,16,1788744247.4399154,3.586961967973455,1.4980744362451457,0.0
map,1,17,1788744247.4399154,3.610243828671944,1.5071839334512003,0.0
map,1,18,1788744247.4399154,3.6333761532353925,1.5166657451159278,0.0
map,1,19,1788744247.4399154,3.656532891861705,1.5260865216234958,0.0
map,1,20,1788744247.4399154,3.679677423456585,1.5355378157096435,0.0
map,1,21,1788744247.4399154,3.7028372138407555,1.5449524887014956,0.0
map,1,22,1788744247.4399154,3.725978693677778,1.5544129380612173,0.0
map,1,23,1788744247.4399154,3.74904540544728,1.5640519152556305,0.0
map,1,24,1788744247.4399154,3.772104487822137,1.5737107288761205,0.0
map,1,25,1788744247.4399154,3.795157466681278,1.5833832754069714,0.0
map,1,26,1788744247.4399154,3.8182180749350643,1.5930375113906745,0.0
map,1,27,1788744247.4399154,3.8412680020363474,1.6027176873161704,0.0
map,1,28,1788744247.4399154,3.864261471617258,1.6125290888295591,0.0
map,1,29,1788744247.4399154,3.8872518894403107,1.6223511714954508,0.0
map,1,30,1788744247.4399154,3.9102514625369373,1.6321503659774077,0.0
map,1,31,1788744247.4399154,3.93324188035999,1.6419693968854414,0.0
map,1,32,1788744247.4399154,3.9562384016987586,1.6517762207620432,0.0
map,1,33,1788744247.4399154,3.9791784655171547,1.661712744347609,0.0
map,1,34,1788744247.4399154,4.002129210488054,1.6716263797492399,0.0
map,1,35,1788744247.4399154,4.025073851943237,1.6815537480612317,0.0
map,1,36,1788744247.4399154,4.048024596914136,1.6914673834628626,0.0
map,1,37,1788744247.4399154,4.070964660732532,1.7014023811694994,0.0
map,1,38,1788744247.4399154,4.093865051698774,1.7114335092486623,0.0
map,1,39,1788744247.4399154,4.116770020301804,1.7214493785385354,0.0
map,1,40,1788744247.4399154,4.139671937146975,1.7314774548598404,0.0
map,1,41,1788744247.4399154,4.162575379871075,1.7414948500286425,0.0
map,1,42,1788744247.4399154,4.185474244958389,1.7515290298656634,0.0
map,1,43,1788744247.4399154,4.2083456442249805,1.7616211931019858,0.0
map,1,44,1788744247.4399154,4.231215517612643,1.7717225116118822,0.0
map,1,45,1788744247.4399154,4.254088442758164,1.7818116230903467,0.0
map,1,46,1788744247.4399154,4.2769567902668975,1.791914467479172,0.0
map,1,47,1788744247.4399154,4.29982666365456,1.8020127342312104,0.0
map,1,48,1788744247.4399154,4.322667545342572,1.8121750878982663,0.0
map,1,49,1788744247.4399154,4.345513004667371,1.8223267604128193,0.0
map,1,50,1788744247.4399154,4.368355412234312,1.8324891140798751,0.0
map,1,51,1788744247.4399154,4.391191716285537,1.842660623020505,0.0
map,1,52,1788744247.4399154,4.41403107209462,1.8528290802032767,0.0
map,1,53,1788744247.4399154,4.436846013840839,1.8630509431485631,0.0
map,1,54,1788744247.4399154,4.459662481465987,1.8732667025781335,0.0
map,1,55,1788744247.4399154,4.482477423212206,1.88348856552342,0.0
map,1,56,1788744247.4399154,4.505293890837354,1.8937073767108483,0.0
map,1,57,1788744247.4399154,4.528104254946786,1.9039383949297086,0.0
map,1,58,1788744247.4399154,4.5509008861458575,1.9141999307271487,0.0
map,1,59,1788744247.4399154,4.573695991466,1.9244690959192337,0.0
map,1,60,1788744247.4399154,4.596491096786142,1.9347321575956027,0.0
map,1,61,1788744247.4399154,4.619283150348426,1.9450043745455456,0.0
map,1,62,1788744247.4399154,4.642070626273924,1.9552872726479915,0.0
map,1,63,1788744247.4399154,4.664845895167989,1.9655961106922302,0.0
map,1,64,1788744247.4399154,4.687619638183126,1.9759110522521848,0.0
map,1,65,1788744247.4399154,4.710393381198262,1.9862244679332104,0.0
map,1,66,1788744247.4399154,4.733164072455541,1.996543987129952,0.0
map,1,67,1788744247.4399154,4.755934763712819,2.0068635063266935,0.0
map,1,68,1788744247.4399154,4.778690196180808,2.017215068980944,0.0
map,1,69,1788744247.4399154,4.801447154527725,2.027563579877336,0.0
map,1,70,1788744247.4399154,4.824202586995714,2.0379197201683734,0.0
map,1,71,1788744247.4399154,4.8469580194637025,2.0482728087015527,0.0
map,1,72,1788744247.4399154,4.869708874294904,2.058635052508306,0.0
map,1,73,1788744247.4399154,4.892447522094674,2.069023236256852,0.0
map,1,74,1788744247.4399154,4.915187695773373,2.079411420005398,0.0
map,1,75,1788744247.4399154,4.937924817694213,2.089804181390731,0.0
map,1,76,1788744247.4399154,4.960663465493983,2.100196942776064,0.0
map,1,77,1788744247.4399154,4.983386854504463,2.1106171699821186,0.0
map,1,78,1788744247.4399154,5.006113295272801,2.1210358713092443,0.0
map,1,79,1788744247.4399154,5.028836684283281,2.131457624394228,0.0
map,1,80,1788744247.4399154,5.05156159917269,2.1418793774792118,0.0
map,1,81,1788744247.4399154,5.0742834623042405,2.1523072340799114,0.0
map,1,82,1788744247.4399154,5.0969961701622175,2.162753401227759,0.0
map,1,83,1788744247.4399154,5.1197073521412655,2.1732026201334644,0.0
map,1,84,1788744247.4399154,5.1424170082413845,2.183657942554886,0.0
