frame,plan_index,point_index,stamp,x,y,yaw
map,0,0,1788744394.1566434,5.912689239171591,-5.9257724982135365,0.0
map,0,1,1788744394.1566434,5.912744170813035,-5.898324988038912,0.0
map,0,2,1788744394.1566434,5.912771636633757,-5.873324987666383,0.0
map,0,3,1788744394.1566434,5.912809783606981,-5.848324987293854,0.0
map,0,4,1788744394.1566434,5.91285708585378,-5.823324986921325,0.0
map,0,5,1788744394.1566434,5.91291659513201,-5.798324986548796,0.0
map,0,6,1788744394.1566434,5.912988311441673,-5.7733249861762665,0.0
map,0,7,1788744394.1566434,5.913076812419554,-5.7483249858037375,0.0
map,0,8,1788744394.1566434,5.913179046307796,-5.7233249854312085,0.0
map,0,9,1788744394.1566434,5.913302642501044,-5.6983265109376084,0.0
map,0,10,1788744394.1566434,5.913443023362511,-5.673326510565079,0.0
map,0,11,1788744394.1566434,5.913604766528984,-5.64832651019255,0.0
map,0,12,1788744394.1566434,5.913787872000462,-5.62332803569895,0.0
map,0,13,1788744394.1566434,5.9139953915348045,-5.598328035326421,0.0
map,0,14,1788744394.1566434,5.914225799253082,-5.573329560832821,0.0
map,0,15,1788744394.1566434,5.914482146913151,-5.548331086339221,0.0
map,0,16,1788744394.1566434,5.914764434515014,-5.523332611845621,0.0
map,0,17,1788744394.1566434,5.9150757138165275,-5.498334137352021,0.0
map,0,18,1788744394.1566434,5.915412933059834,-5.47333718873735,0.0
map,0,19,1788744394.1566434,5.91578066988172,-5.44833871424375,0.0
map,0,20,1788744394.1566434,5.916177398403256,-5.423341765629079,0.0
map,0,21,1788744394.1566434,5.916606170382302,-5.398346342893337,0.0
map,0,22,1788744394.1566434,5.917063934060998,-5.373350920157595,0.0
map,0,23,1788744394.1566434,5.917556792955061,-5.348355497421853,0.0
map,0,24,1788744394.1566434,5.918078643548775,-5.323360074686111,0.0
map,0,25,1788744394.1566434,5.918637115236784,-5.298366177829298,0.0
map,0,26,1788744394.1566434,5.919224578624444,-5.2733738068514135,0.0
map,0,27,1788744394.1566434,5.919850188985329,-5.2483814358735295,0.0
map,0,28,1788744394.1566434,5.9205078428037226,-5.223390590774574,0.0
map,0,29,1788744394.1566434,5.921203643595341,-5.198399745675619,0.0
map,0,30,1788744394.1566434,5.921929961965539,-5.173410426455593,0.0
map,0,31,1788744394.1566434,5.922697479066819,-5.148422633114496,0.0
map,0,32,1788744394.1566434,5.92349551374668,-5.123434839773399,0.0
