frame,plan_index,point_index,stamp,x,y,yaw
map,0,0,1788825559.9095063,2.412689187017527,0.5742275986440113,0.0
map,0,1,1788825559.9095063,2.4383804105448874,0.570759275838423,0.0
map,0,2,1788825559.9095063,2.46331479812347,0.5689572128232889,0.0
map,0,3,1788825559.9095063,2.488189676423822,0.5664547713797496,0.0
map,0,4,1788825559.9095063,2.5129882607777247,0.5632900984810298,0.0
map,0,5,1788825559.9095063,2.5376464642701606,0.559167173614906,0.0
map,0,6,1788825559.9095063,2.562094096470396,0.5539440900409822,0.0
map,0,7,1788825559.9095063,2.586294536284136,0.5476696758849862,0.0
map,0,8,1788825559.9095063,2.6101135063656287,0.540078428213274,0.0
map,0,9,1788825559.9095063,2.633520489136295,0.5312954690980227,0.0
map,0,10,1788825559.9095063,2.6565124328382765,0.521479489947847,0.0
map,0,11,1788825559.9095063,2.679513531813832,0.5116848731026771,0.0
map,0,12,1788825559.9095063,2.7024383368429383,0.5017102025438867,0.0
map,0,13,1788825559.9095063,2.7253463572038257,0.49169738501187155,0.0
map,0,14,1788825559.9095063,2.7481643507079028,0.4814831514612301,0.0
map,0,15,1788825559.9095063,2.770941145480897,0.4711804169327074,0.0
map,0,16,1788825559.9095063,2.7936080769710046,0.46063201589661773,0.0
map,0,17,1788825559.9095063,2.816241439124674,0.4500164761876526,0.0
map,0,18,1788825559.9095063,2.8387801967847466,0.4391964687022032,0.0
map,0,19,1788825559.9095063,2.8612350311037247,0.42820708865563617,0.0
map,0,20,1788825559.9095063,2.8835754245030287,0.41698577501186307,0.0
map,0,21,1788825559.9095063,2.9057220312783514,0.4053890951515591,0.0
map,0,22,1788825559.9095063,2.9277969217440116,0.3936550861876462,0.0
map,0,23,1788825559.9095063,2.949729905469276,0.38165710016901855,0.0
map,0,24,1788825559.9095063,2.971582017611304,0.3695126297732081,0.0
map,0,25,1788825559.9095063,2.9931823597300493,0.3569271803669203,0.0
map,0,26,1788825559.9095063,3.014715563175919,0.34422423828310045,0.0
map,0,27,1788825559.9095063,3.0360626093924523,0.33121306865562516,0.0
map,0,28,1788825559.9095063,3.057220446621791,0.3178951973634234,0.0
map,0,29,1788825559.9095063,3.0783111451782545,0.30447204042512155,0.0
map,0,30,1788825559.9095063,3.0992278935368134,0.2907803287953179,0.0
map,0,31,1788825559.9095063,3.1201141243167925,0.27704131491871564,0.0
map,0,32,1788825559.9095063,3.1408584483563757,0.26308715211312617,0.0
map,0,33,1788825559.9095063,3.161479176202711,0.24895446147284517,0.0
map,0,34,1788825559.9095063,3.1813323869477657,0.23375975909798896,0.0
map,0,35,1788825559.9095063,3.2016464131293745,0.2191876153261596,0.0
map,0,36,1788825559.9095063,3.2161514182283284,0.19882476101882318,0.0
map,0,37,1788825559.9095063,3.2320968530362464,0.1795696948139316,0.0
map,0,38,1788825559.9095063,3.250239553501906,0.16237151340531497,0.0
map,0,39,1788825559.9095063,3.263677969229498,0.1412899701224255,0.0
map,0,40,1788825559.9095063,3.276113882500745,0.11960265290472805,0.0
map,0,41,1788825559.9095063,3.292062369066521,0.10035063845769443,0.0
map,0,42,1788825559.9095063,3.310409537308665,0.08336913185699402,0.0
map,0,43,1788825559.9095063,3.3238861000094815,0.062312002636968344,0.0
map,0,44,1788825559.9095063,3.3405807413715323,0.04370238321903841,0.0
map,0,45,1788825559.9095063,3.3590667645962142,0.026873464511236733,0.0
map,0,46,1788825559.9095063,3.3732726974250866,0.006300038911700057,0.0
map,0,47,1788825559.9095063,3.3885940477510488,-0.013453989702970404,0.0
map,0,48,1788825559.9095063,3.406204216470492,-0.031199961647093488,0.0
map,0,49,1788825559.9095063,3.4216308524425543,-0.05087159279959863,0.0
map,0,50,1788825559.9095063,3.435450737902393,-0.07170441781706316,0.0
map,0,51,1788825559.9095063,3.4523940975298686,-0.09008668127457398,0.0
map,0,52,1788825559.9095063,3.4710159239792304,-0.10676758972626388,0.0
map,0,53,1788825559.9095063,3.485560601930338,-0.12709992645502055,0.0
map,0,54,1788825559.9095063,3.503813165678885,-0.1441851928228921,0.0
map,0,55,1788825559.9095063,3.5205017035252197,-0.16279786399868001,0.0
map,0,56,1788825559.9095063,3.5357757516043833,-0.18259003958657516,0.0
map,0,57,1788825559.9095063,3.5545043895787742,-0.19915040360287506,0.0
map,0,58,1788825559.9095063,3.568760676412303,-0.21968720810811604,0.0
map,0,59,1788825559.9095063,3.584374995492631,-0.2392123548834384,0.0
map,0,60,1788825559.9095063,3.6031188922563118,-0.25575440835259045,0.0
map,0,61,1788825559.9095063,3.6164565999745903,-0.2768985126715684,0.0
